id,title,original_title,release_date,year,vote_average,vote_count,popularity,overview,genres,director,poster_path,backdrop_path,runtime,status,production_companies
1425068,Miss(ed),Miss(ed),2025-01-17,2025,0.0,0,0.05,"Dibalik warna-warni, kelap-kelip dan keceriaan di pasar malam ada Nabil, seorang kakak yang kehilangan adiknya. Ketika ia merayakan ulang tahun adiknya yang ke-10.  Berbagai rintangan dalam mencari adiknya seorang diri Nabil lewati, hingga ia menemukan kenyataan yang sebenarnya.",Drama,Ardiansyah Adi Saputra,https://image.tmdb.org/t/p/w500/56rLnuBMnsU9Obfpij6ZWCvoy9s.jpg,https://image.tmdb.org/t/p/original/nL8RSsCK4AT6qSt799uxAOtWcK5.jpg,14,Released,Sinemine Pictures
1437614,Kandi,Kandi,2025-02-21,2025,0.0,0,0.01,"Suryo dan Kandi baru menjalani hubungan asmara. Suatu hari Suryo merasakan kenikmatan masakan Kandi yang luar biasa. Suryo penasaran dengan rahasia masakan Kandi.  Suryo diundang Kandi untuk datang ke rumah Kandi. Namun, otak mesum Suryo mengubah segalanya.","Kengerian, Percintaan",Rama DeRanau,https://image.tmdb.org/t/p/w500/tN1PYDAdCfHWxg5UCkgva4BgQ7P.jpg,https://image.tmdb.org/t/p/original/q1H7C4OsJva0F1pHbpSybtfOl5l.jpg,6,Released,Aura Acting Class
1524901,Douze Dubls,Douze Dubls,2025-06-05,2025,0.0,0,0.01,"Dalam Douze, sebuah film dengan tema video musik, kita tenggelam dalam kenangan kelas bernama ""Douze."" Perjalanan sinematik ini menggunakan musik sebagai bahasa utamanya, menyatukan serangkaian sketsa yang memukau secara visual dan emosional. Setiap adegan adalah video musik yang dibuat dengan cermat, tidak hanya diatur ke lagu, tetapi juga bagian integral dari narasi itu sendiri.  Film ini meninjau kembali momen-momen penting dalam kehidupan para siswa ini—kegembiraan yang singkat, patah hati yang tenang, dan ikatan yang mendefinisikan satu generasi. Melalui lensa yang bersemangat dan nostalgia, Douze mengeksplorasi tema universal masa muda, persahabatan, dan berlalunya waktu yang pahit. Soundtrack bertindak sebagai detak jantung film, membimbing kita melalui permadani pengalaman bersama yang sangat pribadi dan dapat dihubungkan secara universal. Ini adalah penghargaan atas kekuatan musik untuk menangkap dan mengabadikan kenangan kita yang paling berharga.",Dokumenter,Muhammad Suaib,https://image.tmdb.org/t/p/w500/16PpfjFEfYEYTDMzJODZxQ6jsGp.jpg,,4,Released,
1524349,Urban Legend Sumiati: Teror Angkot Makassar,Urban Legend Sumiati: Teror Angkot Makassar,2025-07-16,2025,0.0,0,0.01,"Setelah serangkaian teror yang melibatkan kecelakaan sopir angkot di Makassar. Hasna seorang anak sopir angkot, mulai menerima petunjuk melalui mimpi dari arwah Sumiyati, korban pembunuhan yang jasadnya belum ditemukan. Hasna harus mengungkap misteri ini sebelum lebih banyak nyawa melayang, termasuk nyawa ayahnya, Jufri.",Kengerian,Chiska Doppert,https://image.tmdb.org/t/p/w500/mJTHVuZUgaIWcGhwtWeRPRPChKy.jpg,,0,Released,"Infinity 8, Boo Factory"
1489079,Penayangan Konser Selamat Ulang Tahun,Penayangan Konser Selamat Ulang Tahun,2025-05-28,2025,0.0,0,0.01,"Diselenggarakan tepat pada Hari Ibu tahun 2022, ""Konser Selamat Ulang Tahun"" dipersembahkan sebagai bentuk perayaan lima tahun dirilisnya album debut Nadin Amizah yang berjudul ""Selamat Ulang Tahun"".",Dokumenter,Dimas Wisnuwardono,https://image.tmdb.org/t/p/w500/bSS3X77ibYkCxZSSEEKaILOSGxC.jpg,,85,Released,Sorai
1449299,Bukan Film Superhero,Bukan Film Superhero,2025-03-16,2025,0.0,0,0.06,Seorang anak kecil yang terobsesi dengan sosok superhero dan ingin mencari superhero-nya di dunia nyata.,"Drama, Komedi, Keluarga",Farid Rahmantoro,https://image.tmdb.org/t/p/w500/AjCJxDX7X1zgv6fV30HiRFGdpDl.jpg,,17,Released,Soir Lab
1417890,Dunia Kiki,Dunia Kiki,2025-01-09,2025,10.0,1,0.04,Menceritakan tentang seorang anak yang sangat menyukai ultraman tetapi sayangnya dia memiliki keluarga yang kurang harmonis hingga pada akhirnya membuat sang anak memiliki trauma mental yang membuatnya memvisualisasikan orang tuanya yang bertengkar adalah ultraman dan monsternya.,"Misteri, Drama, Cerita Seru",Chairul Fadhlan,https://image.tmdb.org/t/p/w500/mmct9OfwuZdilJhZ1MmIZDYNkqR.jpg,https://image.tmdb.org/t/p/original/lyRobKWIS6JAaJQdhr6EJDrZEzh.jpg,5,Released,"Racon Pictures (ID), FFTV IKJ"
1494832,Langkah Kata,Langkah Kata,2025-06-10,2025,10.0,1,0.02,Langkah Kata adalah sebuah film pendek dokumenter yang bercerita tentang menggaungkan literasi dan budaya membaca.,,Rendy Rizky,https://image.tmdb.org/t/p/w500/xZUc2bKauHZ3swmeRirHrt0Q8cT.jpg,https://image.tmdb.org/t/p/original/y9IntSqibb4ZVwucEqW4mLEUICe.jpg,8,Released,
1504105,Antara Dua Panggilan,Antara Dua Panggilan,2025-06-24,2025,8.0,1,0.02,"Seorang guru honorer yang berdedikasi menerima telepon mendadak dari tetangganya—anaknya yang sedang sakit tiba-tiba kritis. Panik dan diliputi kecemasan, ia segera memohon izin kepada kepala sekolah untuk pulang lebih awal. Namun, permohonannya ditolak. Ia masih harus mengajar kelas penting yang tidak bisa digantikan siapa pun. Di tengah tekanan dan waktu yang terus berjalan, sang guru dihadapkan pada pilihan paling menyakitkan dalam hidupnya: mempertahankan pekerjaan yang menjadi tumpuan keluarganya, atau pulang demi menyelamatkan anak yang paling ia cintai.",Drama,Ramiza Kuntadi,https://image.tmdb.org/t/p/w500/ov9XFPjB8kugXjerIsQIXuYdE0b.jpg,https://image.tmdb.org/t/p/original/iaNAFilds9l4Hr4JmzVRCNDbu3a.jpg,8,Released,Show & Tell
1499508,Step Through the Memories,Step Through the Memories,2025-06-17,2025,0.0,0,0.01,Menceritakan tentang Cetta yang ingin memperbaiki hubungan dengan teman-teman sekolahnya sebelum hari kelulusan.,"Drama, Komedi",Ngurah Arya,https://image.tmdb.org/t/p/w500/j8AKbuub9jM8CsUan6M96N0pc9F.jpg,https://image.tmdb.org/t/p/original/Tm9s183bQKAYQkYO2kp51S4DNW.jpg,21,Released,"Ekstra Sinematografi SMP Santo Yoseph Denpasar, Rejusa Berkarya, .Storycomp Films, Lights Diary Studio"
1489825,Basement: Jangan Turun ke Bawah,Basement: Jangan Turun ke Bawah,2025-06-05,2025,0.0,0,0.01,"Mempertemukan sekelompok anak muda dalam petualangan paling kelam yang pernah mereka alami. Apa yang awalnya hanya rasa penasaran tentang lorong gelap di bawah apartemen, berubah menjadi teror tanpa akhir. Mereka tidak tahu... bahwa setiap langkah mereka ke bawah adalah satu langkah menuju kematian.",,Endjah Prabu,https://image.tmdb.org/t/p/w500/gdi37gIBJdayRSwtBSNmoMJVd5Z.jpg,,0,Released,"M8 Pictures, Homelee Pictures"
1415195,Main Hakim Sendiri,Main Hakim Sendiri,2025-01-09,2025,9.0,3,0.01,"Seorang pria diserang pencuri di rumahnya. Setelah pergumulan sengit,pria itu berhasil melumpuhkan pencuri. Namun, dalam keadaan emosi, pemuda itu membunuh pencuri yang sudah tak berdaya. Saat polisi datang, pemuda tersebut ditangkap karena pembunuhan.",Aksi,Mirza Mazini,https://image.tmdb.org/t/p/w500/bWKfxRzj316NhlfhVLF2MXK4xxk.jpg,https://image.tmdb.org/t/p/original/susorHc0Rn3Q9918UxzEkaxYvSg.jpg,3,Released,Show & Tell
1431659,Sepasang Sepatu,A Pair of Shoes,2025-01-16,2025,10.0,1,0.02,Niran yang baru saja memulai tahun ajaran baru di sekolahnya mendapatkan bahwa teman teman nya menggunakan sepatu baru. Hal tersebut membawa niran pada keinginan mempunyai sepatu baru. namun pada saat ia meminta pada ayah nya yang seorang pembuat sepatu terjadi konflik antara mereka.,Drama,Muhammad Abyndra,https://image.tmdb.org/t/p/w500/2WU3zo5ATyBjGIb1mkb7BWqBkNP.jpg,,13,Released,Walk of Frame
1430048,Proyeksi Masa Lalu,Proyeksi Masa Lalu,2025-01-17,2025,0.0,0,0.01,"Kurnia, seorang wanita berusia 37 tahun, kembali menghadapi kenangan masa lalunya melalui proyeksi gambar-gambar yang membawa perasaan haru sekaligus duka. Dalam perjalanan ini, ia menceritakan kisah cinta, penerimaan, perpisahan, dan penyesalan yang membentuk dirinya sekarang. Meratapi memori-memori itu, Kurnia perlahan menemukan kekuatan untuk melepaskan keterikatannya dengan masa lalu dan mencapai pengikhlasan.",Dokumenter,Leska Afiat Setiawan,https://image.tmdb.org/t/p/w500/3BBWLxLnUggvN3pKdKVEC7ZvvMp.jpg,https://image.tmdb.org/t/p/original/s2zfOqGDO50TbYIcbKc0M2j0Ar5.jpg,17,Released,ETERNAL PICT.
1436686,Rasulan,Rasulan,2024-10-26,2024,0.0,0,0.0,"Rasulan atau Bersih Desa merupakan salah satu bentuk tradisi perayaan pasca panen yang diselenggarakan oleh masyarakat Jawa di Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Tradisi ini biasanya dilakukan oleh masyarakat sebagai bentuk rasa syukur atas hasil panen hasil pertanian yang melimpah sekaligus untuk merti atau membersihkan desa, mengharapkan keselamatan dan mencegah terjadinya celaka bagi seluruh warga desa.",Dokumenter,Maulana Latif Hanafi,https://image.tmdb.org/t/p/w500/jBKSIXcMvBBRCiT81b5EYSrfilk.jpg,https://image.tmdb.org/t/p/original/pVVrsb12WTp7GsdVqt4kHPJJLaX.jpg,6,Released,OtoFilSeven
1513756,A Reunion Of Joy,A Reunion Of Joy,2024-11-23,2024,10.0,1,0.0,"Menjelang Hari Raya Imlek, Koh Aming yang tinggal sendiri semakin kesepian setelah lama bercarai dengan istrinya di masa lalu, dan harus menghadapi dilema dan gengsi karena anak semata wayangnya semakin sibuk bekerja. Ia yang mengatahui akan meninggal dalam Waktu dekat karena penyakit kanker nya, terpantik untuk merayakan Imlek terakhirnya bersama Acong, namun pertemuan yang dinanti ternyata berubah menjadi pertikaian, Acong yang selama ini memendam semuanya sendiri, melampiaskan semua rasa kesalnya pada malam itu, namun dilain sisi di tengah pertikaian mereka, Acong baru mengetahui penyakit bapaknya dan membuat situasi serba salah untuk keluarga mereka.","Drama, Keluarga",Rafa Adri Prasetya,https://image.tmdb.org/t/p/w500/9KqQf4wVGWyBu24pX421Tnjqh9s.jpg,,0,Released,Cinevista Pictures
1255559,Dilan 1983: Wo Ai Ni,Dilan 1983: Wo Ai Ni,2024-06-13,2024,5.9,7,0.51,"Kisah ketika Dilan di usia 12 tahun yang sempat ikut bapaknya bertugas dinas di Timor Timur (kini negara Timor Leste).  Dilan menikmati tinggal di sana dan tinggal di sana selama 1,5 tahun dan kembali ke Bandung dan bersekolah di tempat lamanya. Pada tahun 1983, Dilan bertemu dengan Mei Lien, siswa baru Tionghoa asal Semarang di sekolahnya.","Drama, Percintaan, Keluarga, Komedi",Fajar Bustomi,https://image.tmdb.org/t/p/w500/zRcc48Fd0wNxhPgo7i2vnytOQTK.jpg,https://image.tmdb.org/t/p/original/cjguDdqrM7TfPefWoa5CLOl9lSY.jpg,116,Released,Falcon Pictures
1263885,Tebusan Dosa,Tebusan Dosa,2024-10-17,2024,6.3,8,0.43,"Wening, seorang ibu mengalami kejadian tragis ketika Nirmala, anaknya yang berusia 11 tahun, hilang dalam kecelakaan motor di sebuah jembatan. Kecelakaan itu juga merenggut nyawa Uti Yah, ibunda Wening. Wening merasa sangat berdosa karena membuat ibunya meninggal dan anaknya hanyut di sungai, tapi dia percaya Nirmala masih hidup.  Tirta, seorang perempuan kreator podcast misteri, berminat memviralkan tragisnya kehidupan Wening, namun bantuannya malah membuat Tirta menyibak rahasia gelap masa lalu Wening yang mengakibatkan hilangnya Nirmala.  Dengan segala upaya dan penuh harapan, Wening mencari Nirmala, termasuk meminta bantuan Tetsuya, peneliti dari Jepang. Wening juga meminta bantuan Mbah Gowa, seorang dukun misterius. Namun, di tengah pencarian, Wening selalu didatangi oleh hantu Uti Yah.  Akankah Wening bersatu lagi dengan Nirmala?","Drama, Kengerian, Misteri, Cerita Seru",Yosep Anggi Noen,https://image.tmdb.org/t/p/w500/wQJSt1QTZi8FzeH9GWPpJcxTKTx.jpg,https://image.tmdb.org/t/p/original/jXySkaJpSvbcVT6hYkGec5kz2Rh.jpg,116,Released,"Palari Films, Legacy Pictures, Showbox, SinemArt, Phoenix Films, INFIA, Volix Pictures, Karma Club, StickEarn, Kuy! Production"
1249439,Kaka Boss,Kaka Boss,2024-08-29,2024,5.8,5,0.48,"Ferdinand ""Kaka Boss"" Omakare, seorang penagih hutang yang disegani mencoba banting setir dalam perjalanan karirnya untuk menjadi seorang penyanyi.","Komedi, Drama",Arie Kriting,https://image.tmdb.org/t/p/w500/t3JbHRCGwWJe7y85qV2nnXxHXli.jpg,https://image.tmdb.org/t/p/original/mCzzyCB8FDm0rHNFP9jazArJ6x.jpg,120,Released,"Imajinari, Jagartha, Trinity Entertainment Network, A&Z Films, Legacy Pictures, Karma Club, Rhaya Flicks, Urathadi"
972355,Seni Memahami Kekasih,Seni Memahami Kekasih,2024-09-05,2024,7.0,2,0.54,"Ini merupakan kisah cinta dua manusia biasa, mirip dengan kisah cinta kita semua. Kalis (Febby Rastanti), perempuan biasa-biasa saja jatuh cinta kepada Agus (Elang El Gibran), cowok medium ugly yang biasa-biasa saja juga, namun sangat percaya diri. Saat keduanya hampir jadian, ketakutan akan masa depan dan ekonomi yang pas-pasan menghantui. Mirip dengan cerita kamu juga?  Dapatkah mereka melalui ini semuanya? Apakah jatuh cinta ada seninya? Akankah mereka mendapatkan happy ending? Mari kita tonton kisah cinta kedua manusia biasa-biasa ini di film Seni Memahami Kekasih, mulai 5 September 2024.","Komedi, Drama, Percintaan",Jeihan Angga,https://image.tmdb.org/t/p/w500/4snVckm5N2C0WcQhomLD2R5jjcd.jpg,https://image.tmdb.org/t/p/original/2fjYG6Z5huhjrmwE4Y6P5hBvgKe.jpg,91,Released,IDN Pictures
1322593,Sorop,Sorop,2024-12-19,2024,6.1,9,0.39,"Berniat kembali ke rumah masa kecilnya, Hanif (Hana Malasan) dan Isti (Yasamin Jasem) justru harus dikejutkan dengan kematian Pakde (Egi Fedly) yang terjadi tepat di hadapan mereka. Kematian Pakde rupanya membawa sesuatu yang lebih gelap datang ke rumah mereka. Kini, Hanif dan Isti harus membuka tabir teka-teki yang berhubungan dengan masa lalunya.","Kengerian, Cerita Seru, Misteri",Upi Avianto,https://image.tmdb.org/t/p/w500/pgyMNf595daUBwpryg7XW1kzRJF.jpg,https://image.tmdb.org/t/p/original/rnjAxcM3uqMDFdG5F4Aj2SiM1db.jpg,103,Released,"MD Pictures, EST Studios, N8 Studios"
1290547,Hide and Seek,Petak Umpet,2024-11-21,2024,4.7,3,0.37,"Sari diculik oleh Wewe Gombel ketika Rahman sang kakak lengah mengawasinya yang sedang bermain petak umpet di sebuah rumah tua, kini Rahman berusaha menyelamatkan Sari dengan bantuan teman-temannya.",Kengerian,Rizal Mantovani,https://image.tmdb.org/t/p/w500/bJ2qLAEP3ZbA1NCJngPhHICJIqM.jpg,https://image.tmdb.org/t/p/original/sZGfwMmSPCaoA3LpAHIZCBqkPvg.jpg,91,Released,"PAW Pictures, Pichouse Films"
1261734,Menjelang Ajal,Menjelang Ajal,2024-04-30,2024,6.0,9,0.31,"Sekar, berusaha menghidupi 3 anaknya sendirian dengan cara membuka warung makan. Akhir-akhir ini ia resah karena dagangannya selalu basi sesaat setelah makanan dihidangkan. Sekar pergi menemui Mak Ambar, Dukun yang memasang 'penglaris' di warungnya. Namun ternyata, Mak Ambar telah meninggal dunia.  Sejak itu, Jin yang selama ini menolongnya menuntut nyawa hingga Sekar kerasukan tiap malam. Ketiga anaknya berusaha untuk mengobati, namun upaya itu malah mengancam nyawa mereka sekeluarga.","Drama, Kengerian, Cerita Seru",Hadrah Daeng Ratu,https://image.tmdb.org/t/p/w500/xk853DwtmM5h8FF8As58fO8VxUB.jpg,https://image.tmdb.org/t/p/original/fEpViOkfklHX62kp30PzTsMhI7v.jpg,96,Released,"Rapi Films, Sky Media, Legacy Pictures, Rhaya Flicks"
1333192,Home Sweet Loan,Home Sweet Loan,2024-09-26,2024,8.2,15,0.37,"Kaluna, seorang pekerja kantoran yang masih tinggal bersama orang tuanya, bermimpi memiliki rumah sendiri. Namun, sebagai bagian dari generasi sandwich, ia harus berbagi penghasilannya untuk menopang keluarga. Ketika kesempatan untuk membeli rumah impiannya muncul, Kaluna dihadapkan pada dilema besar: mengejar mimpinya atau tetap bertanggung jawab terhadap keluarganya.","Drama, Keluarga, Komedi",Sabrina Rochelle Kalangie,https://image.tmdb.org/t/p/w500/1nY3sHWwADygJUH1RVUygaM9a4j.jpg,https://image.tmdb.org/t/p/original/tEPJQcF7dE2KpWzbIv8HMJSJUDN.jpg,112,Released,"Visinema Pictures, Legacy Pictures"
1303218,"Harta, Tahta, Boru Ni Raja","Harta, Tahta, Boru Ni Raja",2024-07-11,2024,4.0,0,0.09,(Plot belum tersedia),Komedi,Agustinus Sitorus,https://image.tmdb.org/t/p/w500/vTEUaK8zLuEMHHrwfBeKj9SfTkN.jpg,https://image.tmdb.org/t/p/original/htG8pWCOZwuSikzGJcYox4dHvmr.jpg,114,Released,"PIM Pictures, Layar Production, BPODT"
1181961,Indonesia Dari Timur,Indonesia Dari Timur,2024-02-14,2024,0.0,0,0.19,"Edu, a senior pilot who serves pioneering routes in Papua, received a special assignment from Simon, the owner of the airline company. Edu was promised to lead Simon's subsidiary, if he was able to establish a youth football club which they would sponsor, by recruiting young Papuan talents. Edu then met John, the coach who had just won a gold medal at the national football event. John responded pessimistically to Edu's plan, because his team had split up and returned to their respective lives. Edu realized that pessimism was the biggest challenge he had to face.",Drama,Ari Sihasale,https://image.tmdb.org/t/p/w500/rYHDD52FG80YGjvkIrkFwlqEr6X.jpg,,112,Released,"Alenia Pictures, Bhinneka Multi Media"
1283001,Ayo Balikan,Ayo Balikan,2024-05-23,2024,6.5,1,0.24,"Selatan reverts to his old ways of life, only needing three days to start dating again. Unbeknownst to him, all the women he dates share a common resemblance to Alma, his former lover. Until he hears the news of Alma's upcoming marriage, which compels him to become determined to win Alma's love back.","Komedi, Drama, Percintaan",Rizal Mantovani,https://image.tmdb.org/t/p/w500/tKxJaDIPnEpqvvBkuxrTzcN1dn8.jpg,https://image.tmdb.org/t/p/original/tpNV38JwzPtSucADtj80K1pzi9i.jpg,86,Released,MD Pictures
1211275,Bu Tejo Sowan Jakarta,Bu Tejo Sowan Jakarta,2024-01-18,2024,5.7,3,0.15,"Bu Tejo goes on a road trip to attend her son's engagement party in Jakarta, but she brings along her own hidden agenda.","Drama, Komedi",Andibachtiar Yusuf,https://image.tmdb.org/t/p/w500/oSQk1LpoHcTohJkGdlV83zXmIXH.jpg,https://image.tmdb.org/t/p/original/vlrrZMLOCZUWe0fTvIvUZ5Vjbvl.jpg,93,Released,"786 Production, Capo Dei Capi Films, RUMPI Entertainment, Clock Work Films"
1052886,Do You See What I See: Cerita Horor #64 - First Love,Do You See What I See: Cerita Horor #64 - First Love,2024-05-16,2024,7.0,22,0.98,"After Mawar falls for her very first boyfriend, her friends' joy turns into suspicion as they realize he may not be who he seems.","Drama, Kengerian, Cerita Seru",Awi Suryadi,https://image.tmdb.org/t/p/w500/mk9jICB3vhe6qa2SphMY38QUAfr.jpg,https://image.tmdb.org/t/p/original/io1nlClgWmbEHIWlqBDTAYACh8S.jpg,109,Released,"MD Pictures, Pichouse Films"
1230207,REWIND INDONESIA 2023,REWIND INDONESIA 2023,2024-01-12,2024,8.0,1,0.14,"REWIND INDONESIA, a celebration of the creativity of the younger generation which summarizes various phenomena and trends in the past year and is presented in a video containing stories with a common thread and a compilation of popular events at home and abroad presented by collaboration between content creators and figures across platforms.","Drama, Musik",Adi Victory,https://image.tmdb.org/t/p/w500/rUSEumh1ofHZN35nEmZ8VqDOdmK.jpg,https://image.tmdb.org/t/p/original/cMSlxXDm2QhhlqRal1beTIwO3IN.jpg,17,Released,"Indonesian Creators, TIM2ONE Production, IGNI Entertainment, Teater KataK"
1146575,Paku Tanah Jawa,Paku Tanah Jawa,2024-06-06,2024,2.1,4,0.5,"Since childhood, Ningrum has had to face the negative views of local residents, because her mother, Handini, was always rumored to have had many men as a condition for marriage. The death of a close friend of Handini's made his family even more cornered by residents. Ningrum's life becomes increasingly uneasy after the man she secretly loves, Jalu, is trapped as Handini's new victim. Ningrum has to fight many supernatural terrors. Ningrum got a clue and asked for help from a Kyai who gave him a powerful spear that could be used to destroy black magic on the face of the earth.",Kengerian,Bambang Drias,https://image.tmdb.org/t/p/w500/vde9dinWwNXPW7EkLvhCRc5DtaI.jpg,https://image.tmdb.org/t/p/original/4M9rsbj6AWb0eSOo0DljMMS4q7k.jpg,100,Released,"Loop Entertaiment, Armani Entertainment"
1274266,Taksu Bali: Leak Ugig,Taksu Bali: Leak Ugig,2024-05-28,2024,0.0,0,0.12,"Black magic was sent to the Galuh family (Galuh Bilen), the second wife of Ngurah (Ngurah Subakti). As a result, the story of 17 years ago was revealed. Sari (Astrid Ular), Ngurah's first wife, was divorced after all the sacrifices she made, including aborting her unborn child.","Kengerian, Misteri, Cerita Seru",Mimi Jegon,https://image.tmdb.org/t/p/w500/5EOkWQ3nv7YjH78g4Z5fbTJZPHl.jpg,https://image.tmdb.org/t/p/original/fcH6bT2D4B0ih7mW0TZL9YRdFNx.jpg,86,Released,Jegon Films
1384861,Jakarta dari Mata Seorang Pendosa,Jakarta dari Mata Seorang Pendosa,2024-11-08,2024,0.0,0,0.01,"Through fictional and non-fictional recordings, we witness small moments in the life of a teenager in Jakarta before their escape.",Drama,Kelvin Nathan Kuwantto,https://image.tmdb.org/t/p/w500/4p60JdCiTJN1ru9btFFXR3BEKrV.jpg,https://image.tmdb.org/t/p/original/AppRm1snOChENTTKn6TQWi33kas.jpg,3,Released,
